## [BeGaze]
## Converted from:	C:\dat\projects\gazeMapper\example_recordings\1_screen\begaze expt\dee-[ca73753a-291a-476c-9a91-bc41248a0c36]\dee-2-recording.idf
## Date:	04.11.2024 13:52:04
## Version:	BeGaze 3.7.59
## IDF Version:	10
## Sample Rate:	60
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	3269
## Reversed:	none
## [Run]
## Subject:	dee
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, EYEPOSITION, GAZEVECTOR, FRAMECOUNTER
##
Time	Type	Trial	L Dia X [px]	L Dia Y [px]	L Pupil Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Pupil Diameter [mm]	B POR X [px]	B POR Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Frame	Aux1
2085393560	SMP	1	75.0000	59.0000	3.5600	70.0000	56.0000	3.2800	779.5300	348.2000	779.5300	348.2000	779.5300	348.2000	30.2790	-2.1560	-26.5710	-28.6120	-0.9630	-27.6230	-0.1347	-0.0264	0.9905	-0.0926	-0.0691	0.9933	00:00:10:04	
2085410429	SMP	1	75.0000	59.0000	3.5400	70.0000	56.0000	3.2600	779.9300	347.1600	779.9300	347.1600	779.9300	347.1600	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6230	-0.1361	-0.0256	0.9904	-0.0918	-0.0681	0.9934	00:00:10:05	
2085427011	SMP	1	75.0000	59.0000	3.5800	70.0000	56.0000	3.2600	781.1900	346.9100	781.1900	346.9100	781.1900	346.9100	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6230	-0.1376	-0.0250	0.9902	-0.0924	-0.0683	0.9934	00:00:10:05	
2085443686	SMP	1	76.0000	60.0000	3.5600	72.0000	58.0000	3.2800	781.6200	347.0500	781.6200	347.0500	781.6200	347.0500	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6230	-0.1370	-0.0245	0.9903	-0.0938	-0.0691	0.9932	00:00:10:06	
2085460171	SMP	1	75.0000	59.0000	3.5200	70.0000	56.0000	3.2200	781.1300	348.0800	781.1300	348.0800	781.1300	348.0800	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6230	-0.1365	-0.0261	0.9903	-0.0934	-0.0691	0.9932	00:00:10:06	
2085476762	SMP	1	76.0000	59.0000	3.5800	72.0000	56.0000	3.2600	782.2200	346.8300	782.2200	346.8300	782.2200	346.8300	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6240	-0.1378	-0.0250	0.9902	-0.0940	-0.0681	0.9932	00:00:10:07	
2085493481	SMP	1	76.0000	60.0000	3.5400	72.0000	58.0000	3.2600	781.7500	346.9200	781.7500	346.9200	781.7500	346.9200	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6240	-0.1378	-0.0244	0.9902	-0.0932	-0.0689	0.9933	00:00:10:07	
2085510017	SMP	1	75.0000	59.0000	3.5800	70.0000	56.0000	3.2200	782.9500	347.7200	782.9500	347.7200	782.9500	347.7200	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6240	-0.1386	-0.0248	0.9900	-0.0943	-0.0699	0.9931	00:00:10:07	
2085526645	SMP	1	76.0000	60.0000	3.5800	72.0000	58.0000	3.2800	782.1100	349.2700	782.1100	349.2700	782.1100	349.2700	30.2790	-2.1560	-26.5700	-28.6120	-0.9630	-27.6240	-0.1374	-0.0262	0.9902	-0.0943	-0.0710	0.9930	00:00:10:08	
2085543255	SMP	1	76.0000	60.0000	3.5200	72.0000	58.0000	3.3000	781.1500	349.0700	781.1500	349.0700	781.1500	349.0700	30.2790	-2.1560	-26.5690	-28.6120	-0.9630	-27.6240	-0.1361	-0.0262	0.9903	-0.0939	-0.0707	0.9931	00:00:10:08	
2085559888	SMP	1	76.0000	59.0000	3.5600	72.0000	56.0000	3.2600	781.6100	346.9400	781.6100	346.9400	781.6100	346.9400	30.2790	-2.1560	-26.5690	-28.6120	-0.9630	-27.6240	-0.1370	-0.0248	0.9903	-0.0937	-0.0686	0.9932	00:00:10:08	
2085576610	SMP	1	76.0000	60.0000	3.5800	72.0000	58.0000	3.3000	781.3500	347.7200	781.3500	347.7200	781.3500	347.7200	30.2790	-2.1570	-26.5690	-28.6120	-0.9630	-27.6240	-0.1367	-0.0248	0.9903	-0.0936	-0.0699	0.9932	00:00:10:09	
2085593325	SMP	1	76.0000	59.0000	3.5000	72.0000	56.0000	3.2800	781.3200	346.7700	781.3200	346.7700	781.3200	346.7700	30.2790	-2.1570	-26.5690	-28.6110	-0.9630	-27.6250	-0.1366	-0.0246	0.9903	-0.0936	-0.0685	0.9933	00:00:10:09	
2085610032	SMP	1	76.0000	59.0000	3.5600	72.0000	56.0000	3.3000	782.3000	346.6900	782.3000	346.6900	782.3000	346.6900	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6250	-0.1380	-0.0251	0.9901	-0.0939	-0.0678	0.9933	00:00:10:10	
2085626569	SMP	1	75.0000	59.0000	3.5800	70.0000	56.0000	3.2600	781.7800	346.3800	781.7800	346.3800	781.7800	346.3800	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6250	-0.1371	-0.0237	0.9903	-0.0939	-0.0687	0.9932	00:00:10:10	
2085643190	SMP	1	75.0000	59.0000	3.4800	72.0000	56.0000	3.3200	781.7000	346.4500	781.7000	346.4500	781.7000	346.4500	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6250	-0.1372	-0.0242	0.9903	-0.0937	-0.0683	0.9933	00:00:10:10	
2085659804	SMP	1	75.0000	59.0000	3.5600	70.0000	56.0000	3.2600	780.8800	345.0500	780.8800	345.0500	780.8800	345.0500	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6250	-0.1356	-0.0229	0.9905	-0.0938	-0.0673	0.9933	00:00:10:11	
2085676435	SMP	1	74.0000	58.0000	3.4600	72.0000	56.0000	3.3000	781.3100	345.6500	781.3100	345.6500	781.3100	345.6500	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6250	-0.1358	-0.0235	0.9905	-0.0944	-0.0677	0.9932	00:00:10:11	
2085693104	SMP	1	75.0000	58.0000	3.5000	72.0000	56.0000	3.3000	780.2100	344.4800	780.2100	344.4800	780.2100	344.4800	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6260	-0.1351	-0.0219	0.9906	-0.0933	-0.0674	0.9934	00:00:10:11	
2085709617	SMP	1	75.0000	58.0000	3.5200	72.0000	56.0000	3.3000	779.9700	343.3500	779.9700	343.3500	779.9700	343.3500	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6260	-0.1346	-0.0204	0.9907	-0.0933	-0.0671	0.9934	00:00:10:12	
2085726357	SMP	1	75.0000	58.0000	3.4800	72.0000	56.0000	3.2800	780.7800	344.6900	780.7800	344.6900	780.7800	344.6900	30.2790	-2.1570	-26.5680	-28.6110	-0.9630	-27.6260	-0.1362	-0.0225	0.9904	-0.0931	-0.0671	0.9934	00:00:10:12	
2085743110	SMP	1	75.0000	58.0000	3.5000	72.0000	56.0000	3.3000	779.1700	344.7200	779.1700	344.7200	779.1700	344.7200	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6260	-0.1336	-0.0222	0.9908	-0.0930	-0.0675	0.9934	00:00:10:13	
2085759700	SMP	1	74.0000	58.0000	3.4400	72.0000	56.0000	3.2800	780.3100	344.3400	780.3100	344.3400	780.3100	344.3400	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6260	-0.1358	-0.0228	0.9905	-0.0927	-0.0662	0.9935	00:00:10:13	
2085776327	SMP	1	75.0000	58.0000	3.4800	72.0000	56.0000	3.2800	779.6000	343.9900	779.6000	343.9900	779.6000	343.9900	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6260	-0.1342	-0.0211	0.9907	-0.0932	-0.0674	0.9934	00:00:10:13	
2085792981	SMP	1	75.0000	58.0000	3.4600	72.0000	56.0000	3.3200	780.2000	343.9000	780.2000	343.9000	780.2000	343.9000	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6260	-0.1352	-0.0224	0.9906	-0.0931	-0.0660	0.9935	00:00:10:13	
2085809510	SMP	1	75.0000	58.0000	3.5000	72.0000	56.0000	3.3000	779.5500	343.5500	779.5500	343.5500	779.5500	343.5500	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6270	-0.1343	-0.0214	0.9907	-0.0930	-0.0664	0.9935	00:00:10:14	
2085826249	SMP	1	74.0000	58.0000	3.4800	70.0000	56.0000	3.2800	778.6200	344.6800	778.6200	344.6800	778.6200	344.6800	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6270	-0.1331	-0.0236	0.9908	-0.0927	-0.0660	0.9935	00:00:10:14	
2085843011	SMP	1	75.0000	58.0000	3.4800	72.0000	56.0000	3.2800	779.5200	343.3600	779.5200	343.3600	779.5200	343.3600	30.2790	-2.1570	-26.5670	-28.6110	-0.9630	-27.6270	-0.1343	-0.0210	0.9907	-0.0929	-0.0664	0.9935	00:00:10:15	
2085859461	SMP	1	75.0000	58.0000	3.4800	72.0000	56.0000	3.2800	779.2100	344.3200	779.2100	344.3200	779.2100	344.3200	30.2790	-2.1580	-26.5660	-28.6110	-0.9630	-27.6270	-0.1335	-0.0223	0.9908	-0.0932	-0.0667	0.9934	00:00:10:15	
2085876036	SMP	1	75.0000	59.0000	3.5400	72.0000	56.0000	3.2800	779.2100	344.0900	779.2100	344.0900	779.2100	344.0900	30.2790	-2.1580	-26.5660	-28.6110	-0.9630	-27.6270	-0.1342	-0.0213	0.9907	-0.0925	-0.0674	0.9934	00:00:10:16	
2085892747	SMP	1	74.0000	58.0000	3.4800	70.0000	56.0000	3.2800	778.6100	344.1800	778.6100	344.1800	778.6100	344.1800	30.2790	-2.1580	-26.5660	-28.6100	-0.9630	-27.6270	-0.1333	-0.0221	0.9908	-0.0924	-0.0667	0.9935	00:00:10:16	
2085909457	SMP	1	74.0000	58.0000	3.5000	70.0000	56.0000	3.2600	777.4400	344.0000	777.4400	344.0000	777.4400	344.0000	30.2790	-2.1580	-26.5660	-28.6100	-0.9630	-27.6280	-0.1327	-0.0211	0.9909	-0.0911	-0.0674	0.9936	00:00:10:17	
2085925978	SMP	1	74.0000	58.0000	3.4800	70.0000	56.0000	3.2800	778.4000	343.8700	778.4000	343.8700	778.4000	343.8700	30.2790	-2.1580	-26.5650	-28.6100	-0.9630	-27.6280	-0.1333	-0.0221	0.9908	-0.0921	-0.0662	0.9936	00:00:10:17	
2085942599	SMP	1	74.0000	58.0000	3.5000	70.0000	56.0000	3.2600	777.9900	343.5400	777.9900	343.5400	777.9900	343.5400	30.2790	-2.1590	-26.5650	-28.6100	-0.9630	-27.6280	-0.1328	-0.0210	0.9909	-0.0918	-0.0667	0.9935	00:00:10:18	
2085959349	SMP	1	75.0000	58.0000	3.4800	72.0000	56.0000	3.2800	778.6700	343.8400	778.6700	343.8400	778.6700	343.8400	30.2790	-2.1590	-26.5650	-28.6100	-0.9630	-27.6280	-0.1333	-0.0211	0.9909	-0.0925	-0.0672	0.9934	00:00:10:18	
2085975858	SMP	1	74.0000	59.0000	3.5400	70.0000	56.0000	3.2600	778.2200	344.3000	778.2200	344.3000	778.2200	344.3000	30.2800	-2.1590	-26.5650	-28.6100	-0.9630	-27.6280	-0.1331	-0.0221	0.9909	-0.0920	-0.0669	0.9935	00:00:10:18	
2085992574	SMP	1	75.0000	59.0000	3.5800	72.0000	56.0000	3.2800	778.4400	343.1100	778.4400	343.1100	778.4400	343.1100	30.2800	-2.1590	-26.5640	-28.6100	-0.9630	-27.6280	-0.1333	-0.0202	0.9909	-0.0921	-0.0668	0.9935	00:00:10:19	
2086009147	SMP	1	75.0000	58.0000	3.5400	72.0000	56.0000	3.2800	779.2200	343.6400	779.2200	343.6400	779.2200	343.6400	30.2800	-2.1590	-26.5640	-28.6100	-0.9630	-27.6290	-0.1341	-0.0212	0.9907	-0.0926	-0.0667	0.9935	00:00:10:19	
2086025748	SMP	1	71.0000	58.0000	3.4600	64.0000	54.0000	3.0800	750.7300	358.0000	750.7300	358.0000	750.7300	358.0000	30.2800	-2.1590	-26.5640	-28.6100	-0.9630	-27.6290	-0.1107	-0.0349	0.9932	-0.0691	-0.0771	0.9946	00:00:10:20	
2086042433	SMP	1	73.0000	62.0000	3.3800	68.0000	58.0000	3.2000	645.6600	402.1300	645.6600	402.1300	645.6600	402.1300	30.2800	-2.1590	-26.5640	-28.6100	-0.9630	-27.6290	-0.0218	-0.0703	0.9973	0.0186	-0.1165	0.9930	00:00:10:20	
2086059150	SMP	1	72.0000	63.0000	3.3000	68.0000	60.0000	3.2200	567.7700	434.4200	567.7700	434.4200	567.7700	434.4200	30.2800	-2.1590	-26.5640	-28.6100	-0.9630	-27.6290	0.0402	-0.0961	0.9946	0.0888	-0.1446	0.9855	00:00:10:20	
2086075735	SMP	1	76.0000	65.0000	3.4200	72.0000	62.0000	3.2400	543.7100	443.4000	543.7100	443.4000	543.7100	443.4000	30.2800	-2.1590	-26.5650	-28.6100	-0.9630	-27.6290	0.0626	-0.1035	0.9927	0.1070	-0.1519	0.9826	00:00:10:21	
2086092385	SMP	1	76.0000	64.0000	3.4200	72.0000	60.0000	3.2400	546.0100	441.9600	546.0100	441.9600	546.0100	441.9600	30.2800	-2.1580	-26.5650	-28.6100	-0.9630	-27.6290	0.0626	-0.1028	0.9927	0.1032	-0.1502	0.9833	00:00:10:21	
2086109148	SMP	1	76.0000	65.0000	3.4200	72.0000	62.0000	3.2400	544.3700	440.8500	544.3700	440.8500	544.3700	440.8500	30.2790	-2.1580	-26.5650	-28.6100	-0.9640	-27.6290	0.0636	-0.1025	0.9927	0.1049	-0.1486	0.9833	00:00:10:21	
2086125623	SMP	1	75.0000	65.0000	3.4000	70.0000	62.0000	3.2600	545.3200	438.9800	545.3200	438.9800	545.3200	438.9800	30.2790	-2.1580	-26.5660	-28.6110	-0.9640	-27.6290	0.0639	-0.0998	0.9930	0.1030	-0.1483	0.9836	00:00:10:22	
2086142371	SMP	1	75.0000	65.0000	3.4000	72.0000	62.0000	3.2600	545.6300	438.2700	545.6300	438.2700	545.6300	438.2700	30.2790	-2.1580	-26.5660	-28.6110	-0.9640	-27.6290	0.0640	-0.0993	0.9930	0.1023	-0.1476	0.9837	00:00:10:22	
2086159028	SMP	1	75.0000	65.0000	3.4000	72.0000	62.0000	3.2600	545.4500	437.2100	545.4500	437.2100	545.4500	437.2100	30.2790	-2.1570	-26.5660	-28.6110	-0.9640	-27.6290	0.0639	-0.0993	0.9930	0.1028	-0.1457	0.9840	00:00:10:23	
2086175567	SMP	1	76.0000	65.0000	3.4200	72.0000	62.0000	3.2400	545.9100	437.6200	545.9100	437.6200	545.9100	437.6200	30.2790	-2.1570	-26.5670	-28.6110	-0.9640	-27.6290	0.0641	-0.1001	0.9929	0.1018	-0.1457	0.9841	00:00:10:23	
2086192247	SMP	1	75.0000	65.0000	3.4000	72.0000	62.0000	3.2400	547.0900	436.5200	547.0900	436.5200	547.0900	436.5200	30.2790	-2.1570	-26.5670	-28.6110	-0.9640	-27.6290	0.0633	-0.0993	0.9931	0.1006	-0.1447	0.9844	00:00:11:00	
2086208812	SMP	1	75.0000	65.0000	3.3800	70.0000	62.0000	3.2400	538.3500	446.2500	538.3500	446.2500	538.3500	446.2500	30.2790	-2.1560	-26.5670	-28.6110	-0.9650	-27.6290	0.0696	-0.1070	0.9918	0.1091	-0.1531	0.9822	00:00:11:00	
2086225640	SMP	1	76.0000	66.0000	3.4000	72.0000	62.0000	3.2400	534.8100	452.0100	534.8100	452.0100	534.8100	452.0100	30.2790	-2.1560	-26.5670	-28.6110	-0.9650	-27.6290	0.0718	-0.1132	0.9910	0.1129	-0.1565	0.9812	00:00:11:00	
2086242094	SMP	1	76.0000	66.0000	3.4200	72.0000	62.0000	3.2400	535.7400	450.4600	535.7400	450.4600	535.7400	450.4600	30.2790	-2.1560	-26.5680	-28.6110	-0.9650	-27.6290	0.0721	-0.1106	0.9912	0.1110	-0.1565	0.9814	00:00:11:01	
2086258872	SMP	1	76.0000	65.0000	3.4200	74.0000	62.0000	3.3000	536.7500	447.3200	536.7500	447.3200	536.7500	447.3200	30.2790	-2.1560	-26.5680	-28.6110	-0.9650	-27.6290	0.0703	-0.1088	0.9916	0.1111	-0.1530	0.9820	00:00:11:01	
2086275477	SMP	1	76.0000	65.0000	3.4000	74.0000	62.0000	3.2800	536.9600	446.1900	536.9600	446.1900	536.9600	446.1900	30.2790	-2.1550	-26.5680	-28.6110	-0.9650	-27.6290	0.0710	-0.1078	0.9916	0.1100	-0.1522	0.9822	00:00:11:01	
2086292038	SMP	1	75.0000	66.0000	3.4200	72.0000	62.0000	3.3000	538.2900	442.4700	538.2900	442.4700	538.2900	442.4700	30.2790	-2.1550	-26.5690	-28.6110	-0.9650	-27.6290	0.0698	-0.1050	0.9920	0.1090	-0.1488	0.9829	00:00:11:02	
2086308586	SMP	1	76.0000	66.0000	3.4400	72.0000	62.0000	3.3000	539.9000	439.3400	539.9000	439.3400	539.9000	439.3400	30.2790	-2.1550	-26.5690	-28.6110	-0.9650	-27.6290	0.0685	-0.1026	0.9924	0.1075	-0.1459	0.9834	00:00:11:03	
2086325278	SMP	1	76.0000	65.0000	3.4200	72.0000	62.0000	3.3200	539.4200	437.4200	539.4200	437.4200	539.4200	437.4200	30.2790	-2.1540	-26.5690	-28.6110	-0.9650	-27.6290	0.0695	-0.0998	0.9926	0.1073	-0.1455	0.9835	00:00:11:03	
2086341922	SMP	1	76.0000	65.0000	3.4000	72.0000	62.0000	3.3400	540.3700	435.8600	540.3700	435.8600	540.3700	435.8600	30.2790	-2.1540	-26.5700	-28.6110	-0.9650	-27.6290	0.0680	-0.0984	0.9928	0.1072	-0.1443	0.9837	00:00:11:03	
2086358464	SMP	1	76.0000	66.0000	3.4600	72.0000	62.0000	3.2600	542.7000	435.3000	542.7000	435.3000	542.7000	435.3000	30.2790	-2.1540	-26.5700	-28.6110	-0.9650	-27.6290	0.0672	-0.0985	0.9929	0.1041	-0.1433	0.9842	00:00:11:04	
2086375250	SMP	1	76.0000	65.0000	3.4600	72.0000	60.0000	3.2600	541.7800	434.2800	541.7800	434.2800	541.7800	434.2800	30.2790	-2.1540	-26.5700	-28.6120	-0.9650	-27.6290	0.0682	-0.0973	0.9929	0.1047	-0.1428	0.9842	00:00:11:04	
2086391995	SMP	1	76.0000	65.0000	3.4600	72.0000	60.0000	3.2600	543.0800	433.7900	543.0800	433.7900	543.0800	433.7900	30.2790	-2.1530	-26.5700	-28.6120	-0.9650	-27.6290	0.0671	-0.0974	0.9930	0.1036	-0.1418	0.9845	00:00:11:04	
2086408495	SMP	1	76.0000	65.0000	3.4400	72.0000	60.0000	3.2600	543.0700	433.8700	543.0700	433.8700	543.0700	433.8700	30.2790	-2.1530	-26.5710	-28.6120	-0.9660	-27.6280	0.0672	-0.0967	0.9930	0.1035	-0.1427	0.9843	00:00:11:04	
2086425107	SMP	1	76.0000	66.0000	3.4400	72.0000	62.0000	3.2800	543.1500	433.3500	543.1500	433.3500	543.1500	433.3500	30.2790	-2.1530	-26.5710	-28.6120	-0.9660	-27.6280	0.0674	-0.0963	0.9931	0.1031	-0.1423	0.9844	00:00:11:05	
2086441848	SMP	1	76.0000	65.0000	3.5000	72.0000	60.0000	3.2800	543.1500	432.7400	543.1500	432.7400	543.1500	432.7400	30.2790	-2.1530	-26.5710	-28.6120	-0.9660	-27.6280	0.0682	-0.0957	0.9931	0.1024	-0.1418	0.9846	00:00:11:05	
2086458428	SMP	1	76.0000	65.0000	3.4800	72.0000	60.0000	3.2800	542.6100	433.8800	542.6100	433.8800	542.6100	433.8800	30.2790	-2.1520	-26.5720	-28.6120	-0.9660	-27.6280	0.0684	-0.0967	0.9930	0.1031	-0.1427	0.9844	00:00:11:06	
2086475024	SMP	1	77.0000	66.0000	3.4400	74.0000	62.0000	3.3200	543.0800	434.2600	543.0800	434.2600	543.0800	434.2600	30.2790	-2.1520	-26.5720	-28.6120	-0.9660	-27.6280	0.0669	-0.0966	0.9931	0.1038	-0.1435	0.9842	00:00:11:06	
2086491661	SMP	1	77.0000	66.0000	3.4800	74.0000	62.0000	3.3600	542.1500	434.5700	542.1500	434.5700	542.1500	434.5700	30.2790	-2.1520	-26.5720	-28.6120	-0.9660	-27.6280	0.0672	-0.0971	0.9930	0.1050	-0.1435	0.9841	00:00:11:07	
2086508308	SMP	1	77.0000	67.0000	3.5200	74.0000	64.0000	3.3800	541.4200	433.6500	541.4200	433.6500	541.4200	433.6500	30.2790	-2.1510	-26.5720	-28.6120	-0.9670	-27.6280	0.0686	-0.0959	0.9930	0.1049	-0.1432	0.9841	00:00:11:07	
2086524894	SMP	1	77.0000	66.0000	3.4800	74.0000	62.0000	3.3600	542.7200	434.6800	542.7200	434.6800	542.7200	434.6800	30.2790	-2.1510	-26.5730	-28.6120	-0.9670	-27.6280	0.0679	-0.0973	0.9929	0.1034	-0.1435	0.9843	00:00:11:07	
2086541698	SMP	1	77.0000	66.0000	3.5000	74.0000	62.0000	3.3600	541.7900	434.5900	541.7900	434.5900	541.7900	434.5900	30.2790	-2.1510	-26.5730	-28.6120	-0.9670	-27.6280	0.0679	-0.0980	0.9929	0.1049	-0.1426	0.9842	00:00:11:08	
2086558200	SMP	1	78.0000	66.0000	3.5600	74.0000	62.0000	3.4000	541.0100	435.3200	541.0100	435.3200	541.0100	435.3200	30.2790	-2.1510	-26.5730	-28.6120	-0.9670	-27.6280	0.0684	-0.0970	0.9929	0.1057	-0.1448	0.9838	00:00:11:08	
2086575080	SMP	1	78.0000	66.0000	3.5400	74.0000	62.0000	3.4000	540.7000	435.8700	540.7000	435.8700	540.7000	435.8700	30.2790	-2.1500	-26.5740	-28.6120	-0.9670	-27.6280	0.0696	-0.0976	0.9928	0.1051	-0.1451	0.9838	00:00:11:09	
2086591459	SMP	1	78.0000	66.0000	3.5400	74.0000	62.0000	3.4000	540.9500	435.6300	540.9500	435.6300	540.9500	435.6300	30.2790	-2.1500	-26.5740	-28.6120	-0.9680	-27.6280	0.0687	-0.0975	0.9929	0.1056	-0.1449	0.9838	00:00:11:09	
2086608203	SMP	1	78.0000	67.0000	3.5400	74.0000	64.0000	3.4200	540.4400	435.4900	540.4400	435.4900	540.4400	435.4900	30.2790	-2.1500	-26.5740	-28.6120	-0.9680	-27.6280	0.0696	-0.0981	0.9927	0.1055	-0.1440	0.9839	00:00:11:09	
2086624729	SMP	1	78.0000	66.0000	3.5600	74.0000	62.0000	3.4000	541.2700	435.6500	541.2700	435.6500	541.2700	435.6500	30.2790	-2.1490	-26.5750	-28.6120	-0.9680	-27.6270	0.0683	-0.0969	0.9929	0.1054	-0.1454	0.9837	00:00:11:10	
2086641456	SMP	1	79.0000	66.0000	3.6000	74.0000	62.0000	3.4000	541.0500	435.3500	541.0500	435.3500	541.0500	435.3500	30.2790	-2.1490	-26.5750	-28.6130	-0.9680	-27.6270	0.0688	-0.0969	0.9929	0.1053	-0.1450	0.9838	00:00:11:10	
2086658132	SMP	1	79.0000	67.0000	3.5800	74.0000	64.0000	3.4000	540.8200	434.8600	540.8200	434.8600	540.8200	434.8600	30.2790	-2.1490	-26.5750	-28.6130	-0.9680	-27.6270	0.0689	-0.0968	0.9929	0.1055	-0.1442	0.9839	00:00:11:11	
2086674590	SMP	1	79.0000	68.0000	3.5800	74.0000	64.0000	3.4200	542.1900	434.9700	542.1900	434.9700	542.1900	434.9700	30.2790	-2.1490	-26.5750	-28.6130	-0.9690	-27.6270	0.0685	-0.0971	0.9929	0.1036	-0.1442	0.9841	00:00:11:11	
2086691502	SMP	1	79.0000	67.0000	3.5600	74.0000	64.0000	3.4000	542.6000	434.6900	542.6000	434.6900	542.6000	434.6900	30.2780	-2.1480	-26.5760	-28.6130	-0.9690	-27.6270	0.0672	-0.0970	0.9930	0.1042	-0.1438	0.9841	00:00:11:12	
2086708130	SMP	1	79.0000	67.0000	3.5600	74.0000	64.0000	3.4200	542.3500	434.6200	542.3500	434.6200	542.3500	434.6200	30.2780	-2.1480	-26.5760	-28.6130	-0.9690	-27.6270	0.0677	-0.0969	0.9930	0.1042	-0.1438	0.9841	00:00:11:12	
2086724639	SMP	1	78.0000	66.0000	3.5600	74.0000	62.0000	3.4000	542.5300	434.5700	542.5300	434.5700	542.5300	434.5700	30.2780	-2.1480	-26.5760	-28.6130	-0.9690	-27.6270	0.0681	-0.0964	0.9930	0.1035	-0.1442	0.9841	00:00:11:13	
2086741227	SMP	1	79.0000	67.0000	3.5800	74.0000	64.0000	3.4200	543.1700	434.4500	543.1700	434.4500	543.1700	434.4500	30.2780	-2.1470	-26.5770	-28.6130	-0.9690	-27.6270	0.0679	-0.0965	0.9930	0.1026	-0.1439	0.9843	00:00:11:13	
2086757971	SMP	1	79.0000	67.0000	3.5600	74.0000	64.0000	3.4000	542.9100	434.9200	542.9100	434.9200	542.9100	434.9200	30.2780	-2.1470	-26.5770	-28.6130	-0.9690	-27.6270	0.0672	-0.0971	0.9930	0.1038	-0.1441	0.9841	00:00:11:13	
2086774504	SMP	1	77.0000	66.0000	3.5400	74.0000	62.0000	3.4000	542.5000	435.3400	542.5000	435.3400	542.5000	435.3400	30.2780	-2.1470	-26.5770	-28.6130	-0.9690	-27.6270	0.0671	-0.0973	0.9930	0.1045	-0.1446	0.9840	00:00:11:14	
2086791145	SMP	1	79.0000	67.0000	3.5800	74.0000	64.0000	3.4000	542.0100	434.7000	542.0100	434.7000	542.0100	434.7000	30.2780	-2.1460	-26.5780	-28.6130	-0.9700	-27.6270	0.0669	-0.0970	0.9930	0.1056	-0.1438	0.9840	00:00:11:14	
2086807849	SMP	1	79.0000	68.0000	3.5800	74.0000	64.0000	3.4200	544.2600	435.2000	544.2600	435.2000	544.2600	435.2000	30.2780	-2.1460	-26.5780	-28.6130	-0.9700	-27.6270	0.0668	-0.0973	0.9930	0.1019	-0.1444	0.9843	00:00:11:14	
2086824330	SMP	1	77.0000	67.0000	3.5400	74.0000	64.0000	3.4000	543.4900	435.0500	543.4900	435.0500	543.4900	435.0500	30.2780	-2.1460	-26.5780	-28.6130	-0.9700	-27.6270	0.0668	-0.0974	0.9930	0.1032	-0.1440	0.9842	00:00:11:15	
2086841005	SMP	1	77.0000	66.0000	3.5400	74.0000	62.0000	3.3800	542.9100	433.9400	542.9100	433.9400	542.9100	433.9400	30.2780	-2.1460	-26.5780	-28.6130	-0.9700	-27.6270	0.0669	-0.0967	0.9931	0.1040	-0.1428	0.9843	00:00:11:15	
2086857755	SMP	1	78.0000	67.0000	3.5800	74.0000	62.0000	3.3600	542.9300	435.1400	542.9300	435.1400	542.9300	435.1400	30.2780	-2.1450	-26.5790	-28.6130	-0.9710	-27.6270	0.0670	-0.0972	0.9930	0.1039	-0.1444	0.9841	00:00:11:15	
